"Code Commune";"Commune";"Code QPV";"Nom QPV";"Département";"Région";"Statut géo";"Code";"Fédération";"Clubs_actifs";"EPA_actifs";"Total_actifs";"Clubs";"EPA";"Total"
"14118";"Caen";"QN01404M";"Pierre Heuzé";"14";"Normandie";"1.Champ geoc";"220";"FF des Échecs";"1";"0";"1";"1";"0";"1"
"14118";"Caen";"QN01404M";"Pierre Heuzé";"14";"Normandie";"1.Champ geoc";"254";"F des Arts Énergétiques et Martiaux Chinois";"1";"0";"1";"1";"0";"1"
"14118";"Caen";"QN01405I";"Calvaire Saint Pierre";"14";"Normandie";"1.Champ geoc";"111";"FF de Football";"0";"0";"0";"1";"0";"1"
"14118";"Caen";"QN01405I";"Calvaire Saint Pierre";"14";"Normandie";"1.Champ geoc";"138";"FF de Baseball, Softball";"1";"0";"1";"1";"0";"1"
"14118";"Caen";"QN01405I";"Calvaire Saint Pierre";"14";"Normandie";"1.Champ geoc";"217";"FF de Course d'Orientation";"1";"0";"1";"1";"0";"1"
"14119";"Cagny";"CSZ";"";"14";"Normandie";"1.Champ geoc";"105";"FF de Basketball";"1";"0";"1";"1";"0";"1"
"14119";"Cagny";"CSZ";"";"14";"Normandie";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"1";"0";"1";"1";"0";"1"
"14119";"Cagny";"CSZ";"";"14";"Normandie";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"14120";"Cahagnes";"CSZ";"";"14";"Normandie";"1.Champ geoc";"109";"FF d'Équitation";"0";"2";"2";"0";"2";"2"
"14120";"Cahagnes";"CSZ";"";"14";"Normandie";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"14120";"Cahagnes";"CSZ";"";"14";"Normandie";"1.Champ geoc";"410";"F Sportive et Gymnique du Travail";"1";"0";"1";"1";"0";"1"
"14123";"Cairon";"CSZ";"";"14";"Normandie";"1.Champ geoc";"201";"FF d'Aéromodélisme";"1";"0";"1";"1";"0";"1"
"14123";"Cairon";"CSZ";"";"14";"Normandie";"1.Champ geoc";"213";"FF de Bowling et de Sport de Quilles";"1";"0";"1";"1";"0";"1"
"14124";"La Cambe";"CSZ";"";"14";"Normandie";"1.Champ geoc";"410";"F Sportive et Gymnique du Travail";"1";"0";"1";"1";"0";"1"
"14125";"Cambes-en-Plaine";"CSZ";"";"14";"Normandie";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"14125";"Cambes-en-Plaine";"CSZ";"";"14";"Normandie";"1.Champ geoc";"122";"FF de Taekwondo et DA";"1";"0";"1";"1";"0";"1"
"14125";"Cambes-en-Plaine";"CSZ";"";"14";"Normandie";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"14126";"Cambremer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"14126";"Cambremer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"201";"FF d'Aéromodélisme";"1";"0";"1";"1";"0";"1"
"14126";"Cambremer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"205";"FF d'Aïkido et de Budo";"1";"0";"1";"1";"0";"1"
"14126";"Cambremer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"1";"0";"1";"1";"0";"1"
"14126";"Cambremer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"413";"Union Française des Œuvres Laïques d'Éducation Physique (UFOLEP)";"1";"0";"1";"1";"0";"1"
"14126";"Cambremer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"422";"FF des Clubs Omnisports";"0";"0";"0";"1";"0";"1"
"14134";"Canteloup";"CSZ";"";"14";"Normandie";"1.Champ geoc";"602";"F Sportive Educative de l'Enseignement Catholique (UGSEL)";"1";"0";"1";"1";"0";"1"
"14137";"Carpiquet";"CSZ";"";"14";"Normandie";"1.Champ geoc";"105";"FF de Basketball";"1";"0";"1";"1";"0";"1"
"14137";"Carpiquet";"CSZ";"";"14";"Normandie";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"14137";"Carpiquet";"CSZ";"";"14";"Normandie";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"1";"0";"1";"1";"0";"1"
"14137";"Carpiquet";"CSZ";"";"14";"Normandie";"1.Champ geoc";"126";"FF de Tir à l'Arc";"1";"0";"1";"1";"0";"1"
"14137";"Carpiquet";"CSZ";"";"14";"Normandie";"1.Champ geoc";"129";"FF de Volley";"1";"0";"1";"1";"0";"1"
"14137";"Carpiquet";"CSZ";"";"14";"Normandie";"1.Champ geoc";"202";"FF Aéronautique";"1";"0";"1";"1";"0";"1"
"14137";"Carpiquet";"CSZ";"";"14";"Normandie";"1.Champ geoc";"237";"FF de Parachutisme";"1";"0";"1";"1";"0";"1"
"14137";"Carpiquet";"CSZ";"";"14";"Normandie";"1.Champ geoc";"243";"FF de Planeur Ultraléger Motorisé";"2";"0";"2";"2";"0";"2"
"14137";"Carpiquet";"CSZ";"";"14";"Normandie";"1.Champ geoc";"410";"F Sportive et Gymnique du Travail";"1";"0";"1";"1";"0";"1"
"14137";"Carpiquet";"CSZ";"";"14";"Normandie";"1.Champ geoc";"413";"Union Française des Œuvres Laïques d'Éducation Physique (UFOLEP)";"1";"0";"1";"1";"0";"1"
"14141";"Castillon-en-Auge";"CSZ";"";"14";"Normandie";"1.Champ geoc";"243";"FF de Planeur Ultraléger Motorisé";"0";"1";"1";"0";"1";"1"
"14143";"Caumont-sur-Aure";"CSZ";"";"14";"Normandie";"1.Champ geoc";"109";"FF d'Équitation";"0";"1";"1";"0";"1";"1"
"14143";"Caumont-sur-Aure";"CSZ";"";"14";"Normandie";"1.Champ geoc";"111";"FF de Football";"2";"0";"2";"2";"0";"2"
"14143";"Caumont-sur-Aure";"CSZ";"";"14";"Normandie";"1.Champ geoc";"229";"FF de Karaté et DA";"2";"0";"2";"2";"0";"2"
"14143";"Caumont-sur-Aure";"CSZ";"";"14";"Normandie";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"1";"0";"1";"1";"0";"1"
"14143";"Caumont-sur-Aure";"CSZ";"";"14";"Normandie";"1.Champ geoc";"410";"F Sportive et Gymnique du Travail";"1";"0";"1";"1";"0";"1"
"14143";"Caumont-sur-Aure";"CSZ";"";"14";"Normandie";"1.Champ geoc";"604";"Union Nationale du Sport Scolaire (UNSS)";"1";"0";"1";"1";"0";"1"
"14150";"Cesny-les-Sources";"CSZ";"";"14";"Normandie";"1.Champ geoc";"124";"FF de Tennis de Table";"1";"0";"1";"1";"0";"1"
"14150";"Cesny-les-Sources";"CSZ";"";"14";"Normandie";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"1";"0";"1";"1";"0";"1"
"14161";"Clarbec";"CSZ";"";"14";"Normandie";"1.Champ geoc";"109";"FF d'Équitation";"0";"1";"1";"0";"1";"1"
"14162";"Clécy";"CSZ";"";"14";"Normandie";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"14162";"Clécy";"CSZ";"";"14";"Normandie";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"14162";"Clécy";"CSZ";"";"14";"Normandie";"1.Champ geoc";"132";"FF de Golf";"1";"0";"1";"1";"0";"1"
"14162";"Clécy";"CSZ";"";"14";"Normandie";"1.Champ geoc";"135";"FF de la Montagne et de l'Escalade";"1";"0";"1";"1";"0";"1"
"14162";"Clécy";"CSZ";"";"14";"Normandie";"1.Champ geoc";"233";"FF de Motocyclisme";"1";"0";"1";"1";"0";"1"
"14162";"Clécy";"CSZ";"";"14";"Normandie";"1.Champ geoc";"258";"FF de Vol Libre";"1";"1";"2";"1";"1";"2"
"14163";"Cléville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"109";"FF d'Équitation";"1";"0";"1";"1";"0";"1"
"14163";"Cléville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"123";"FF de Tennis";"0";"0";"0";"0";"1";"1"
"14165";"Colleville-sur-Mer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"214";"FF de Char à Voile";"1";"0";"1";"1";"0";"1"
"14165";"Colleville-sur-Mer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"245";"FF de la Randonnée Pédestre";"1";"0";"1";"1";"0";"1"
"14166";"Colleville-Montgomery";"CSZ";"";"14";"Normandie";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"2";"0";"2"
"14166";"Colleville-Montgomery";"CSZ";"";"14";"Normandie";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"1";"0";"1";"1";"0";"1"
"14166";"Colleville-Montgomery";"CSZ";"";"14";"Normandie";"1.Champ geoc";"220";"FF des Échecs";"1";"0";"1";"1";"0";"1"
"14166";"Colleville-Montgomery";"CSZ";"";"14";"Normandie";"1.Champ geoc";"229";"FF de Karaté et DA";"1";"0";"1";"1";"0";"1"
"14166";"Colleville-Montgomery";"CSZ";"";"14";"Normandie";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"1";"0";"1";"1";"0";"1"
"14166";"Colleville-Montgomery";"CSZ";"";"14";"Normandie";"1.Champ geoc";"410";"F Sportive et Gymnique du Travail";"1";"0";"1";"1";"0";"1"
"14166";"Colleville-Montgomery";"CSZ";"";"14";"Normandie";"1.Champ geoc";"413";"Union Française des Œuvres Laïques d'Éducation Physique (UFOLEP)";"2";"0";"2";"2";"0";"2"
"14167";"Colombelles";"CSZ";"";"14";"Normandie";"1.Champ geoc";"101";"FF d'Athlétisme";"1";"0";"1";"1";"0";"1"
"14167";"Colombelles";"CSZ";"";"14";"Normandie";"1.Champ geoc";"105";"FF de Basketball";"1";"0";"1";"1";"0";"1"
"14167";"Colombelles";"CSZ";"";"14";"Normandie";"1.Champ geoc";"106";"FF de Boxe";"1";"0";"1";"1";"0";"1"
"14167";"Colombelles";"CSZ";"";"14";"Normandie";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"14167";"Colombelles";"CSZ";"";"14";"Normandie";"1.Champ geoc";"115";"FF de Handball";"1";"0";"1";"1";"0";"1"
"14167";"Colombelles";"CSZ";"";"14";"Normandie";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"1";"0";"1";"1";"0";"1"
"14167";"Colombelles";"CSZ";"";"14";"Normandie";"1.Champ geoc";"119";"FF de Natation";"1";"0";"1";"1";"0";"1"
"14167";"Colombelles";"CSZ";"";"14";"Normandie";"1.Champ geoc";"123";"FF de Tennis";"0";"0";"0";"1";"0";"1"
"14167";"Colombelles";"CSZ";"";"14";"Normandie";"1.Champ geoc";"139";"FF de Danse";"2";"1";"3";"2";"1";"3"
"14167";"Colombelles";"CSZ";"";"14";"Normandie";"1.Champ geoc";"221";"FF d'Études et Sports Sous-Marins";"1";"0";"1";"1";"0";"1"
"14167";"Colombelles";"CSZ";"";"14";"Normandie";"1.Champ geoc";"245";"FF de la Randonnée Pédestre";"1";"0";"1";"1";"0";"1"
"14167";"Colombelles";"CSZ";"";"14";"Normandie";"1.Champ geoc";"403";"FF Sports Pour Tous";"1";"0";"1";"1";"0";"1"
"14167";"Colombelles";"CSZ";"";"14";"Normandie";"1.Champ geoc";"410";"F Sportive et Gymnique du Travail";"1";"0";"1";"1";"0";"1"
"14167";"Colombelles";"CSZ";"";"14";"Normandie";"1.Champ geoc";"413";"Union Française des Œuvres Laïques d'Éducation Physique (UFOLEP)";"1";"0";"1";"1";"0";"1"
"14167";"Colombelles";"CSZ";"";"14";"Normandie";"1.Champ geoc";"417";"Union Nationale Sportive Léo Lagrange";"1";"0";"1";"1";"0";"1"
"14174";"Condé-en-Normandie";"CSZ";"";"14";"Normandie";"1.Champ geoc";"101";"FF d'Athlétisme";"1";"0";"1";"1";"0";"1"
"14174";"Condé-en-Normandie";"CSZ";"";"14";"Normandie";"1.Champ geoc";"103";"FF de Badminton";"1";"0";"1";"1";"0";"1"
"14174";"Condé-en-Normandie";"CSZ";"";"14";"Normandie";"1.Champ geoc";"106";"FF de Boxe";"1";"0";"1";"1";"0";"1"
"14174";"Condé-en-Normandie";"CSZ";"";"14";"Normandie";"1.Champ geoc";"108";"FF de Cyclisme";"1";"0";"1";"1";"0";"1"
"14174";"Condé-en-Normandie";"CSZ";"";"14";"Normandie";"1.Champ geoc";"109";"FF d'Équitation";"0";"3";"3";"0";"3";"3"
"14174";"Condé-en-Normandie";"CSZ";"";"14";"Normandie";"1.Champ geoc";"111";"FF de Football";"2";"0";"2";"2";"0";"2"
"14174";"Condé-en-Normandie";"CSZ";"";"14";"Normandie";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"2";"0";"2";"2";"0";"2"
"14174";"Condé-en-Normandie";"CSZ";"";"14";"Normandie";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"14174";"Condé-en-Normandie";"CSZ";"";"14";"Normandie";"1.Champ geoc";"124";"FF de Tennis de Table";"1";"0";"1";"1";"0";"1"
"14174";"Condé-en-Normandie";"CSZ";"";"14";"Normandie";"1.Champ geoc";"126";"FF de Tir à l'Arc";"1";"0";"1";"1";"0";"1"
"14174";"Condé-en-Normandie";"CSZ";"";"14";"Normandie";"1.Champ geoc";"127";"FF de Triathlon et Disciplines Enchainées";"2";"0";"2";"2";"0";"2"
"14174";"Condé-en-Normandie";"CSZ";"";"14";"Normandie";"1.Champ geoc";"218";"FF de Cyclotourisme";"1";"0";"1";"1";"0";"1"
"14174";"Condé-en-Normandie";"CSZ";"";"14";"Normandie";"1.Champ geoc";"229";"FF de Karaté et DA";"1";"0";"1";"1";"0";"1"
"14174";"Condé-en-Normandie";"CSZ";"";"14";"Normandie";"1.Champ geoc";"242";"FF de Pétanque et Jeu Provençal";"1";"0";"1";"1";"0";"1"
"14174";"Condé-en-Normandie";"CSZ";"";"14";"Normandie";"1.Champ geoc";"408";"F Sportive et Culturelle de France";"1";"0";"1";"1";"0";"1"
"14174";"Condé-en-Normandie";"CSZ";"";"14";"Normandie";"1.Champ geoc";"410";"F Sportive et Gymnique du Travail";"1";"0";"1";"1";"0";"1"
"14174";"Condé-en-Normandie";"CSZ";"";"14";"Normandie";"1.Champ geoc";"413";"Union Française des Œuvres Laïques d'Éducation Physique (UFOLEP)";"1";"0";"1";"1";"0";"1"
"14174";"Condé-en-Normandie";"CSZ";"";"14";"Normandie";"1.Champ geoc";"501";"FF Handisport";"1";"0";"1";"1";"0";"1"
"14174";"Condé-en-Normandie";"CSZ";"";"14";"Normandie";"1.Champ geoc";"503";"FF du Sport Adapté";"1";"0";"1";"1";"0";"1"
"14174";"Condé-en-Normandie";"CSZ";"";"14";"Normandie";"1.Champ geoc";"602";"F Sportive Educative de l'Enseignement Catholique (UGSEL)";"2";"0";"2";"2";"0";"2"
"14174";"Condé-en-Normandie";"CSZ";"";"14";"Normandie";"1.Champ geoc";"604";"Union Nationale du Sport Scolaire (UNSS)";"2";"0";"2";"2";"0";"2"
"14177";"Coquainvilliers";"CSZ";"";"14";"Normandie";"1.Champ geoc";"206";"FF du Sport Automobile";"1";"0";"1";"1";"0";"1"
"14181";"Cormelles-le-Royal";"CSZ";"";"14";"Normandie";"1.Champ geoc";"103";"FF de Badminton";"1";"0";"1";"1";"0";"1"
"14181";"Cormelles-le-Royal";"CSZ";"";"14";"Normandie";"1.Champ geoc";"111";"FF de Football";"2";"0";"2";"2";"0";"2"
"14181";"Cormelles-le-Royal";"CSZ";"";"14";"Normandie";"1.Champ geoc";"115";"FF de Handball";"1";"0";"1";"1";"0";"1"
"14181";"Cormelles-le-Royal";"CSZ";"";"14";"Normandie";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"1";"0";"1";"1";"0";"1"
"14181";"Cormelles-le-Royal";"CSZ";"";"14";"Normandie";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"14181";"Cormelles-le-Royal";"CSZ";"";"14";"Normandie";"1.Champ geoc";"124";"FF de Tennis de Table";"1";"0";"1";"1";"0";"1"
"14181";"Cormelles-le-Royal";"CSZ";"";"14";"Normandie";"1.Champ geoc";"127";"FF de Triathlon et Disciplines Enchainées";"1";"0";"1";"1";"0";"1"
"14181";"Cormelles-le-Royal";"CSZ";"";"14";"Normandie";"1.Champ geoc";"210";"FF de Billard";"1";"0";"1";"1";"0";"1"
"14181";"Cormelles-le-Royal";"CSZ";"";"14";"Normandie";"1.Champ geoc";"242";"FF de Pétanque et Jeu Provençal";"1";"0";"1";"1";"0";"1"
"14181";"Cormelles-le-Royal";"CSZ";"";"14";"Normandie";"1.Champ geoc";"245";"FF de la Randonnée Pédestre";"1";"0";"1";"1";"0";"1"
"14181";"Cormelles-le-Royal";"CSZ";"";"14";"Normandie";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"1";"0";"1";"1";"0";"1"
"14181";"Cormelles-le-Royal";"CSZ";"";"14";"Normandie";"1.Champ geoc";"413";"Union Française des Œuvres Laïques d'Éducation Physique (UFOLEP)";"1";"0";"1";"1";"0";"1"
"14181";"Cormelles-le-Royal";"CSZ";"";"14";"Normandie";"1.Champ geoc";"501";"FF Handisport";"1";"0";"1";"1";"0";"1"
"14181";"Cormelles-le-Royal";"CSZ";"";"14";"Normandie";"1.Champ geoc";"503";"FF du Sport Adapté";"1";"0";"1";"1";"0";"1"
"14182";"Cormolain";"CSZ";"";"14";"Normandie";"1.Champ geoc";"109";"FF d'Équitation";"0";"1";"1";"0";"1";"1"
"14191";"Courseulles-sur-Mer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"103";"FF de Badminton";"1";"0";"1";"1";"0";"1"
"14191";"Courseulles-sur-Mer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"109";"FF d'Équitation";"0";"1";"1";"0";"1";"1"
"14191";"Courseulles-sur-Mer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"14191";"Courseulles-sur-Mer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"113";"FF de Gymnastique";"1";"0";"1";"1";"0";"1"
"14191";"Courseulles-sur-Mer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"115";"FF de Handball";"1";"0";"1";"1";"0";"1"
"14191";"Courseulles-sur-Mer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"1";"0";"1";"1";"0";"1"
"14191";"Courseulles-sur-Mer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"14191";"Courseulles-sur-Mer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"126";"FF de Tir à l'Arc";"1";"0";"1";"1";"0";"1"
"14191";"Courseulles-sur-Mer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"128";"FF de Voile";"2";"0";"2";"2";"0";"2"
"14191";"Courseulles-sur-Mer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"129";"FF de Volley";"1";"0";"1";"1";"0";"1"
"14191";"Courseulles-sur-Mer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"214";"FF de Char à Voile";"0";"1";"1";"0";"1";"1"
"14191";"Courseulles-sur-Mer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"221";"FF d'Études et Sports Sous-Marins";"1";"0";"1";"1";"0";"1"
"14191";"Courseulles-sur-Mer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"229";"FF de Karaté et DA";"1";"0";"1";"1";"0";"1"
"14191";"Courseulles-sur-Mer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"233";"FF de Motocyclisme";"1";"0";"1";"1";"0";"1"
"14191";"Courseulles-sur-Mer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"242";"FF de Pétanque et Jeu Provençal";"1";"0";"1";"1";"0";"1"
"14191";"Courseulles-sur-Mer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"243";"FF de Planeur Ultraléger Motorisé";"1";"0";"1";"1";"0";"1"
"14191";"Courseulles-sur-Mer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"245";"FF de la Randonnée Pédestre";"2";"0";"2";"2";"0";"2"
"14191";"Courseulles-sur-Mer";"CSZ";"";"14";"Normandie";"1.Champ geoc";"604";"Union Nationale du Sport Scolaire (UNSS)";"1";"0";"1";"1";"0";"1"
"14193";"Courtonne-la-Meurdrac";"CSZ";"";"14";"Normandie";"1.Champ geoc";"124";"FF de Tennis de Table";"1";"0";"1";"1";"0";"1"
"14193";"Courtonne-la-Meurdrac";"CSZ";"";"14";"Normandie";"1.Champ geoc";"229";"FF de Karaté et DA";"1";"0";"1";"1";"0";"1"
"14193";"Courtonne-la-Meurdrac";"CSZ";"";"14";"Normandie";"1.Champ geoc";"260";"FF de Polo";"1";"0";"1";"1";"0";"1"
"14194";"Courtonne-les-Deux-Églises";"CSZ";"";"14";"Normandie";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"14196";"Crépon";"CSZ";"";"14";"Normandie";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"14197";"Cresserons";"CSZ";"";"14";"Normandie";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"14197";"Cresserons";"CSZ";"";"14";"Normandie";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"1";"0";"1";"1";"0";"1"
"14198";"Cresseveuille";"CSZ";"";"14";"Normandie";"1.Champ geoc";"109";"FF d'Équitation";"0";"1";"1";"0";"1";"1"
"14200";"Creully sur Seulles";"CSZ";"";"14";"Normandie";"1.Champ geoc";"109";"FF d'Équitation";"0";"1";"1";"0";"1";"1"
"14200";"Creully sur Seulles";"CSZ";"";"14";"Normandie";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"14200";"Creully sur Seulles";"CSZ";"";"14";"Normandie";"1.Champ geoc";"124";"FF de Tennis de Table";"1";"0";"1";"1";"0";"1"
"14200";"Creully sur Seulles";"CSZ";"";"14";"Normandie";"1.Champ geoc";"229";"FF de Karaté et DA";"1";"0";"1";"1";"0";"1"
"14200";"Creully sur Seulles";"CSZ";"";"14";"Normandie";"1.Champ geoc";"403";"FF Sports Pour Tous";"1";"0";"1";"1";"0";"1"
"14200";"Creully sur Seulles";"CSZ";"";"14";"Normandie";"1.Champ geoc";"604";"Union Nationale du Sport Scolaire (UNSS)";"1";"0";"1";"1";"0";"1"
"14200";"Creully sur Seulles";"CSZ";"";"14";"Normandie";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"1";"0";"1";"1";"0";"1"
"14205";"Cristot";"CSZ";"";"14";"Normandie";"1.Champ geoc";"124";"FF de Tennis de Table";"1";"0";"1";"1";"0";"1"
"14206";"Crocy";"CSZ";"";"14";"Normandie";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"14211";"Culey-le-Patry";"CSZ";"";"14";"Normandie";"1.Champ geoc";"109";"FF d'Équitation";"0";"1";"1";"0";"1";"1"
"14215";"Cuverville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"115";"FF de Handball";"1";"0";"1";"1";"0";"1"
"14215";"Cuverville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"1";"0";"1";"1";"0";"1"
"14215";"Cuverville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"410";"F Sportive et Gymnique du Travail";"1";"0";"1";"1";"0";"1"
"14216";"Damblainville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"202";"FF Aéronautique";"1";"0";"1";"1";"0";"1"
"14216";"Damblainville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"243";"FF de Planeur Ultraléger Motorisé";"1";"0";"1";"1";"0";"1"
"14216";"Damblainville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"257";"FF de Vol en Planeur";"1";"0";"1";"1";"0";"1"
"14218";"Danestal";"CSZ";"";"14";"Normandie";"1.Champ geoc";"109";"FF d'Équitation";"0";"1";"1";"0";"1";"1"
"14220";"Deauville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"103";"FF de Badminton";"0";"0";"0";"1";"0";"1"
"14220";"Deauville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"109";"FF d'Équitation";"0";"1";"1";"0";"2";"2"
"14220";"Deauville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"113";"FF de Gymnastique";"1";"0";"1";"1";"0";"1"
"14220";"Deauville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"115";"FF de Handball";"1";"0";"1";"1";"0";"1"
"14220";"Deauville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"1";"0";"1";"1";"0";"1"
"14220";"Deauville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"119";"FF de Natation";"1";"0";"1";"1";"0";"1"
"14220";"Deauville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"123";"FF de Tennis";"2";"0";"2";"2";"0";"2"
"14220";"Deauville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"124";"FF de Tennis de Table";"1";"0";"1";"1";"0";"1"
"14220";"Deauville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"127";"FF de Triathlon et Disciplines Enchainées";"1";"0";"1";"1";"0";"1"
"14220";"Deauville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"128";"FF de Voile";"1";"0";"1";"1";"0";"1"
"14220";"Deauville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"129";"FF de Volley";"1";"0";"1";"1";"0";"1"
"14220";"Deauville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"132";"FF de Golf";"1";"0";"1";"1";"0";"1"
"14220";"Deauville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"205";"FF d'Aïkido et de Budo";"1";"0";"1";"1";"0";"1"
"14220";"Deauville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"220";"FF des Échecs";"1";"0";"1";"1";"0";"1"
"14220";"Deauville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"229";"FF de Karaté et DA";"1";"0";"1";"1";"0";"1"
"14220";"Deauville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"242";"FF de Pétanque et Jeu Provençal";"1";"0";"1";"1";"0";"1"
"14220";"Deauville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"260";"FF de Polo";"2";"0";"2";"2";"0";"2"
"14220";"Deauville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"407";"F Nationale du Sport en Milieu Rural";"1";"0";"1";"1";"0";"1"
"14220";"Deauville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"501";"FF Handisport";"1";"0";"1";"1";"0";"1"
"14220";"Deauville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"602";"F Sportive Educative de l'Enseignement Catholique (UGSEL)";"1";"0";"1";"1";"0";"1"
"14220";"Deauville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"604";"Union Nationale du Sport Scolaire (UNSS)";"2";"0";"2";"2";"0";"2"
"14221";"Démouville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"105";"FF de Basketball";"1";"0";"1";"1";"0";"1"
"14221";"Démouville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"1";"0";"1";"1";"0";"1"
"14221";"Démouville";"CSZ";"";"14";"Normandie";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
